instance_idx,loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,risk_probability,actual_target
337,-0.640454965557035,-1.0235475327583974,-0.6699667187485197,0.08122345749300632,-0.3133797768464409,1.6877639381549323,0.866643999345272,-0.6701173190417817,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1649652,0
338,-0.3696448044921492,0.6028177240298727,1.4926114566824664,-0.45822884271423503,-0.9639502083316815,-0.644045868635524,2.073621038742213,-0.43798032611020593,2.274200426158888,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.57178193,0
339,-1.0685097362724993,-0.1561527291379867,-0.6699667187485197,-0.6098774507124081,-0.3133797768464409,1.6877639381549323,-0.34033304005166903,-2.004905028398344,2.274200426158888,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13328585,0
340,1.7269499908489014,1.3617881771977318,-0.6699667187485197,-0.23943810293061135,2.9394723805797627,-0.644045868635524,-0.5127583313940892,-1.6815713596722202,-0.35007885627693935,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17277066,0
341,-0.6491907772042893,-0.6982744814007433,-0.6699667187485197,-0.9120170437469359,-0.9639502083316815,-0.644045868635524,-0.5127583313940892,1.6678338240548054,-0.35007885627693935,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18323329,0
342,2.3093374339991937,0.9280907753875266,1.4926114566824664,0.7815853493929656,-0.6386649925890613,-0.644045868635524,3.108172786796734,0.8263372246778422,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.63343406,0
343,2.076382456739077,0.47632264850189604,-0.6699667187485197,0.043021899753008325,1.475688909737971,1.6877639381549323,1.728770456057373,-1.030758718774766,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14430697,0
344,-1.301464713532616,-0.8789817321549955,-0.6699667187485197,1.9889860985692591,-0.15073716897513073,0.5218590347597042,-0.34033304005166903,-2.0173409387339643,-0.35007885627693935,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.19657882,0
345,-0.020212338601974106,-0.46335505542021543,-0.6699667187485197,1.2481074030056656,0.011905438896179432,0.5218590347597042,0.3493681253180116,0.08432790798584028,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1667958,0
346,0.09626515002808426,-0.5175672306464911,1.4926114566824664,1.6451720789092792,0.49983326251010995,1.6877639381549323,0.6942187080028519,-0.3302024365348312,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6511945,0
347,-1.420854139378426,-0.6621330312498929,-0.6699667187485197,2.394154135205599,-1.1265928162029917,-0.644045868635524,0.866643999345272,0.9424057211436302,2.274200426158888,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1703072,0
348,-0.5094177908482193,-0.6079208560236172,1.4926114566824664,-0.07158277346698483,-0.9639502083316815,0.5218590347597042,-0.16790774870924885,-0.20169802973342302,2.274200426158888,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.58871895,1
349,-0.3696448044921492,0.7473835246332744,1.4926114566824664,-0.2822701525178817,-0.8013076004603714,4.019573744945388,0.6942187080028519,0.8139013143422222,2.274200426158888,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.50708055,0
350,-1.356791520631894,-0.8854871931821486,-0.6699667187485197,0.6473010858220644,-0.15073716897513073,-0.644045868635524,-0.5127583313940892,0.6563797834243672,-0.35007885627693935,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17758621,0
351,-0.13668982723203246,0.6570298992561483,1.4926114566824664,0.2062467373693625,-0.4760223847177511,0.5218590347597042,0.3493681253180116,0.5942002317462665,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.53390616,1
352,0.21274263865814264,-0.427213605269365,-0.6699667187485197,0.3162209187420837,-0.4760223847177511,2.8536688415501605,-0.34033304005166903,0.8139013143422222,-0.35007885627693935,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18558647,0
353,1.261040036328668,0.47632264850189604,1.4926114566824664,-0.38066810427242137,0.8251184782527303,0.5218590347597042,1.901195747399793,-1.5530669528708123,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.47101313,1
354,0.46899311364427104,1.199151651518905,1.4926114566824664,1.0547843683820406,-1.1265928162029917,-0.644045868635524,1.5563451647149527,1.0792007348354522,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6005771,0
355,2.3093374339991937,0.638959174180723,1.4926114566824664,-0.5462081878124118,1.6383315176092812,-0.644045868635524,1.3839198733725324,-0.8400747602952571,2.274200426158888,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4146484,0
356,2.3093374339991937,0.47632264850189604,1.4926114566824664,0.40188501791662395,-0.6386649925890613,-0.644045868635524,1.5563451647149527,0.8843714729107365,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.54894704,1
357,-0.7889637635603594,-0.8428402820041451,-0.6699667187485197,1.322195272562025,-0.8013076004603714,0.5218590347597042,-1.3748847881061899,-0.4545615398910327,-0.35007885627693935,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14316846,0
358,-0.020212338601974106,-0.06579910376086058,1.4926114566824664,0.6229910036238838,3.102114988451073,2.8536688415501605,-0.16790774870924885,-0.6618267121513685,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.40642172,0
359,-0.22404794370457626,0.6028177240298727,1.4926114566824664,1.077936827618403,-0.3133797768464409,-0.644045868635524,-0.16790774870924885,0.7973201005613951,-0.35007885627693935,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.58098733,1
360,0.5621751045483178,-0.1561527291379867,-0.6699667187485197,0.47713051043480126,0.9877610861240405,-0.644045868635524,-0.5127583313940892,0.9133885970271837,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16529769,0
361,-0.4628267953961959,0.5666762738790222,1.4926114566824664,-0.8251953216105773,0.1745480467674896,0.5218590347597042,-0.34033304005166903,0.4656958249448579,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.52874786,0
362,0.7368913374934053,-0.2465063545151128,1.4926114566824664,0.9147119900020486,-0.9639502083316815,-0.644045868635524,0.866643999345272,-0.3882366847677252,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.58168674,0
363,-0.020212338601974106,-0.427213605269365,-0.6699667187485197,-0.5172676137669588,0.33719065463879977,-0.644045868635524,-0.8576089140789295,0.6149267489723,-0.35007885627693935,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.21596327,0
364,0.09626515002808426,-0.8428402820041451,-0.6699667187485197,0.25833977065117797,-0.8013076004603714,-0.644045868635524,-0.16790774870924885,0.005567142526912751,2.274200426158888,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19178285,0
365,0.09626515002808426,0.6028177240298727,1.4926114566824664,-0.21860088961788532,0.6624758703814201,0.5218590347597042,-0.8576089140789295,-1.6566995390009802,-0.35007885627693935,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44948387,1
366,-0.3696448044921492,-0.4452843303447902,1.4926114566824664,-0.8055157312596694,-1.1265928162029917,-0.644045868635524,-0.34033304005166903,1.4937310793561238,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6045249,0
367,2.3093374339991937,0.873878600161251,1.4926114566824664,1.730836178083819,-0.9639502083316815,0.5218590347597042,1.901195747399793,-0.45870684333623946,-0.35007885627693935,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6759047,1
368,-0.020212338601974106,-0.33685997989223887,-0.6699667187485197,-0.7198516320851289,-0.4760223847177511,-0.644045868635524,-0.5127583313940892,0.11334503210228741,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.14562373,0
369,-0.7190772703823243,-0.8948839702213698,-0.6699667187485197,-1.31486983445964,1.8009741254805913,-0.644045868635524,-1.3748847881061899,-1.0224681118843526,-0.35007885627693935,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.121050484,0
370,-0.020212338601974106,-0.6079208560236172,1.4926114566824664,0.09511493303482381,1.3130463018666607,0.5218590347597042,0.004517542633171293,-0.3219118296444177,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5126702,1
371,1.7269499908489014,0.6570298992561483,1.4926114566824664,-0.21628564369424913,0.33719065463879977,-0.644045868635524,0.866643999345272,0.37864445259551716,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.47670963,0
372,0.09626515002808426,-0.029657653610010135,1.4926114566824664,2.431198069983779,-0.15073716897513073,0.5218590347597042,-0.5127583313940892,0.5486018938489923,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.65413773,1
373,0.5621751045483178,0.5305348237281717,-0.6699667187485197,-0.01833211722335146,-0.9639502083316815,1.6877639381549323,1.0390692906876922,1.2657393898697544,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1477682,0
374,-0.020212338601974106,-0.6982744814007433,-0.6699667187485197,-0.2950040050978809,-0.8013076004603714,-0.644045868635524,-1.0300342054213496,1.4647139552396766,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17251769,0
375,-1.3597034578476455,-0.2465063545151128,-0.6699667187485197,-1.3276036870396393,-0.9639502083316815,0.5218590347597042,-0.6851836227365093,0.2335588320132821,2.274200426158888,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18691394,0
376,1.7269499908489014,-0.06579910376086058,1.4926114566824664,-0.16766547929788855,0.011905438896179432,-0.644045868635524,0.004517542633171293,0.0470201769789799,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5329336,1
377,0.023466719634297785,-0.5537086807973416,-0.6699667187485197,-0.09010474085607467,-0.9639502083316815,-0.644045868635524,-0.34033304005166903,1.1869786244108267,2.274200426158888,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21014048,0
378,-0.8355547590123827,0.29561539774764384,-0.6699667187485197,-1.529030082395991,-0.4760223847177511,-0.644045868635524,-0.16790774870924885,0.12163563899270066,-0.35007885627693935,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17133678,0
379,1.0280850590685513,1.108798026141779,1.4926114566824664,0.3636834601766264,-0.8013076004603714,-0.644045868635524,-0.6851836227365093,1.5973636654862917,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.52983874,1
380,1.1445625476986097,1.2895052768960311,-0.6699667187485197,0.12637075300391284,-0.9639502083316815,0.5218590347597042,-0.34033304005166903,1.3320642449930618,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13851966,0
381,-0.020212338601974106,-0.23566391946985765,1.4926114566824664,0.46555428081662037,0.1745480467674896,-0.644045868635524,-0.6851836227365093,-1.1551178221309675,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5396174,1
382,-0.3696448044921492,-0.5565999968094096,-0.6699667187485197,-0.09705047862698321,0.49983326251010995,-0.644045868635524,-0.6851836227365093,-0.08977483671284159,-0.35007885627693935,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15908018,0
383,0.7951300818084345,-0.5175672306464911,-0.6699667187485197,1.5050997005292872,-0.4760223847177511,-0.644045868635524,-0.34033304005166903,0.9258245073628036,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20529078,0
384,-0.5530968490844912,-0.8970524572304207,-0.6699667187485197,1.5733994552765556,-0.9639502083316815,0.5218590347597042,1.2114945820301124,1.0128758797121444,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17290516,0
385,0.329220127288201,2.01233427991304,-0.6699667187485197,-0.5612572863160473,3.427400204193693,-0.644045868635524,0.17694283397559143,-1.1965708565830346,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13056825,0
386,-0.020212338601974106,-0.022610070830594298,1.4926114566824664,0.268758377307541,1.6383315176092812,-0.644045868635524,-0.8576089140789295,0.8180466177874287,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46064672,1
387,-0.6025997817522659,-0.37300143004308933,-0.6699667187485197,-1.3901153269778173,-0.3133797768464409,1.6877639381549323,1.2114945820301124,-1.6235371114393264,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.124542676,0
388,-0.13668982723203246,1.0003736756892274,-0.6699667187485197,0.07196247379846119,1.3130463018666607,-0.644045868635524,1.0390692906876922,-0.23486045729507662,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1388472,0
389,-1.1849872249025577,-0.48142578049564067,-0.6699667187485197,1.4807896183311067,-0.8013076004603714,-0.644045868635524,-0.16790774870924885,0.8843714729107365,-0.35007885627693935,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.17054772,0
390,2.0327033985028047,0.7473835246332744,-0.6699667187485197,-0.03338121572698725,0.33719065463879977,-0.644045868635524,-0.8576089140789295,1.6429620033835652,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14793044,0
391,-0.6025997817522659,-0.8789817321549955,-0.6699667187485197,0.19235526182754542,0.49983326251010995,4.019573744945388,-1.2024594967637698,0.20868701134204173,-0.35007885627693935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15814643,0
392,1.1591222337773668,0.9280907753875266,1.4926114566824664,0.4366137067711675,-0.8013076004603714,0.5218590347597042,0.17694283397559143,-0.24729636763069693,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6326017,1
393,1.3658697760957206,2.4641024067986703,1.4926114566824664,0.1715180485148194,-0.4760223847177511,-0.644045868635524,1.728770456057373,0.20454170789683496,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.58906615,0
394,-0.4628267953961959,-0.22843562943968757,-0.6699667187485197,-0.4431797442105997,3.427400204193693,-0.644045868635524,-0.16790774870924885,-1.4038360288433704,-0.35007885627693935,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19164595,0
395,0.5621751045483178,2.453259971753415,-0.6699667187485197,0.1553113270493657,0.8251184782527303,-0.644045868635524,4.660000408878515,0.5071488593969251,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14101745,0
396,1.0280850590685513,0.20526177237051774,-0.6699667187485197,1.3603968303020229,-1.1265928162029917,0.5218590347597042,4.660000408878515,0.08432790798584028,-0.35007885627693935,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.27959687,0
397,1.7269499908489014,0.942728062698621,-0.6699667187485197,-0.2209161355415215,0.011905438896179432,0.5218590347597042,-0.8576089140789295,0.8429184384586693,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15874107,0
398,-0.020212338601974106,0.3317568478984943,-0.6699667187485197,-0.47096269529423423,-0.8013076004603714,-0.644045868635524,-0.34033304005166903,1.0999272520614858,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1833158,0
399,-0.13668982723203246,-0.1561527291379867,1.4926114566824664,-1.0509317991651097,-0.3133797768464409,-0.644045868635524,-1.0300342054213496,0.3330461146982432,-0.35007885627693935,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5762721,1
400,-1.0685097362724993,-0.838503307986043,-0.6699667187485197,0.989957482520226,-1.1265928162029917,-0.644045868635524,-0.5127583313940892,1.3320642449930618,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15264212,0
401,0.5621751045483178,-0.5537086807973416,-0.6699667187485197,-1.0625080287832909,0.8251184782527303,-0.644045868635524,1.2114945820301124,-1.2587504082611354,-0.35007885627693935,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1025472,0
402,-1.415030264946923,-0.5175672306464911,-0.6699667187485197,-0.6121926966360443,1.3130463018666607,-0.644045868635524,-1.2024594967637698,1.0833460382806588,-0.35007885627693935,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20184785,0
403,1.1445625476986097,-0.21036490436426236,1.4926114566824664,1.0709910898474944,-0.8013076004603714,0.5218590347597042,-0.34033304005166903,0.15894336999956132,2.274200426158888,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6178486,1
404,0.46899311364427104,-0.5175672306464911,1.4926114566824664,0.12405550708027667,-0.3133797768464409,-0.644045868635524,-0.5127583313940892,-0.6908438362678153,-0.35007885627693935,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6017914,1
405,0.09626515002808426,-0.427213605269365,-0.6699667187485197,1.3140919118292982,0.33719065463879977,-0.644045868635524,0.3493681253180116,0.482277038725685,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17111562,0
406,1.4939950135887847,0.7112420744824239,-0.6699667187485197,-1.9330404960705132,0.6624758703814201,0.5218590347597042,0.004517542633171293,-1.0722117532268332,-0.35007885627693935,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15636086,0
407,-1.1849872249025577,-0.2465063545151128,-0.6699667187485197,-1.2072108990105552,-0.8013076004603714,-0.644045868635524,-1.0300342054213496,0.5278753766229587,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1702641,0
408,0.5621751045483178,-0.33685997989223887,1.4926114566824664,1.0976164179693109,0.49983326251010995,-0.644045868635524,0.17694283397559143,1.4066797070067825,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6114596,1
409,-0.10465851785876643,0.873878600161251,1.4926114566824664,-1.3669628677414551,2.1262593412232116,4.019573744945388,0.004517542633171293,-1.7396056079051145,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4200384,0
410,-1.0685097362724993,-0.6982744814007433,-0.6699667187485197,-0.7256397468942195,-0.8013076004603714,-0.644045868635524,-0.8576089140789295,0.6853969075408143,-0.35007885627693935,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21455917,1
411,0.6786525931783761,0.20526177237051774,1.4926114566824664,-1.2072108990105552,0.011905438896179432,-0.644045868635524,-0.6851836227365093,-0.18511681595259621,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5411473,0
412,1.0280850590685513,0.06069597176711597,-0.6699667187485197,0.15994181889663808,1.8009741254805913,-0.644045868635524,0.17694283397559143,-0.3882366847677252,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14259428,0
413,-0.6025997817522659,-0.5175672306464911,-0.6699667187485197,1.007321826947498,-1.1265928162029917,-0.644045868635524,-0.8576089140789295,1.3527907622190953,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1847643,0
414,-0.020212338601974106,-0.2465063545151128,1.4926114566824664,2.116324624369252,0.011905438896179432,-0.644045868635524,0.3493681253180116,0.9714228452600773,-0.35007885627693935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5542921,0
415,0.5621751045483178,1.108798026141779,-0.6699667187485197,-1.2743530307960058,2.9394723805797627,-0.644045868635524,-0.16790774870924885,-1.4452890632954376,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.13956746,0
416,0.21274263865814264,-0.19229417928883713,1.4926114566824664,0.9251305966584117,0.6624758703814201,-0.644045868635524,1.2114945820301124,-1.0141775049939392,-0.35007885627693935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5427176,0
417,-1.6159539328337738,-0.9693353575321216,-0.6699667187485197,0.7827429723547835,-1.1265928162029917,2.8536688415501605,2.246046330084633,-0.2555869745211102,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1841541,0
418,-1.0685097362724993,-1.033486431549881,-0.6699667187485197,1.5571927338111018,-0.9639502083316815,-0.644045868635524,0.004517542633171293,0.1506527631091478,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16220343,0
419,-0.6025997817522659,-0.10194055391171102,-0.6699667187485197,0.6611925613638815,1.8009741254805913,-0.644045868635524,1.0390692906876922,-1.1675537324665877,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14164266,0
420,0.329220127288201,-0.5175672306464911,1.4926114566824664,-1.0902909798669256,-0.9639502083316815,-0.644045868635524,-0.8576089140789295,1.4937310793561238,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6228384,1
421,0.09626515002808426,-0.33685997989223887,1.4926114566824664,0.12868599892754903,-0.9639502083316815,-0.644045868635524,0.004517542633171293,-0.12708256771970225,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.57597244,1
422,-0.8355547590123827,-0.7417707166572919,-0.6699667187485197,-0.1364096593287991,0.1745480467674896,0.5218590347597042,-1.2024594967637698,0.1962511010064217,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14065672,0
423,-1.1325723550190316,-1.077759707984673,-0.6699667187485197,1.1682314186402158,-0.8013076004603714,-0.644045868635524,-1.3748847881061899,1.2367222657533072,-0.35007885627693935,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.19078176,0
424,1.4939950135887847,1.8316270291587877,-0.6699667187485197,-0.6353451558724067,0.49983326251010995,2.8536688415501605,0.6942187080028519,1.1040725555066924,-0.35007885627693935,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16462748,0
425,2.3093374339991937,1.108798026141779,1.4926114566824664,0.3636834601766264,-0.8013076004603714,0.5218590347597042,0.866643999345272,1.269884693314961,2.274200426158888,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6014602,0
426,-0.020212338601974106,-0.1561527291379867,-0.6699667187485197,-1.295190244108732,1.1504036939953506,-0.644045868635524,-0.6851836227365093,-2.083665793857272,-0.35007885627693935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15226732,0
427,0.09626515002808426,-0.2465063545151128,1.4926114566824664,-0.025277854994260412,-0.8013076004603714,-0.644045868635524,1.0390692906876922,-0.17268090561697588,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6220869,1
