loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,y_not_paid,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation
16500.0,42500.0,36.0,12.4,707.0,0.0,5.0,80.8,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13075.0,47632.0,36.0,11.79,687.0,0.0,7.0,83.4,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,110000.0,60.0,8.89,687.0,0.0,8.0,79.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,51000.0,36.0,10.25,707.0,0.0,8.0,52.2,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,84000.0,36.0,32.43,667.0,0.0,14.0,34.3,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,55000.0,36.0,11.19,667.0,3.0,24.0,40.0,0.0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,80000.0,36.0,13.69,747.0,0.0,7.0,0.4,0.0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30000.0,130810.0,36.0,16.87,697.0,1.0,7.0,73.7,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,24960.0,36.0,20.14,667.0,1.0,7.0,80.2,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,80000.0,60.0,26.81,687.0,0.0,10.0,86.5,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,80000.0,60.0,5.0,727.0,0.0,9.0,57.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,65000.0,60.0,26.64,727.0,0.0,11.0,70.9,0.0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,41184.0,36.0,29.25,702.0,1.0,6.0,51.7,1.0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,200000.0,60.0,8.71,727.0,0.0,10.0,32.3,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,82500.0,60.0,24.71,672.0,0.0,15.0,61.7,1.0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,97569.0,36.0,5.51,707.0,0.0,22.0,37.4,0.0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7200.0,40000.0,36.0,23.03,667.0,1.0,13.0,44.9,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30000.0,90000.0,36.0,7.76,687.0,3.0,5.0,54.9,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,80000.0,60.0,27.98,707.0,3.0,24.0,33.0,1.0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,65000.0,36.0,22.58,742.0,2.0,20.0,11.1,0.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,35000.0,60.0,9.95,772.0,1.0,17.0,15.4,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8725.0,23000.0,36.0,17.69,687.0,0.0,5.0,41.6,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,92500.0,36.0,13.37,692.0,0.0,12.0,69.9,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,150000.0,36.0,7.97,682.0,0.0,13.0,75.6,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24900.0,108000.0,36.0,0.83,787.0,0.0,4.0,2.6,0.0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,70000.0,36.0,13.09,732.0,1.0,10.0,15.6,0.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7200.0,50000.0,36.0,31.78,667.0,0.0,27.0,28.3,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,48000.0,36.0,12.83,667.0,0.0,18.0,22.9,0.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8300.0,33000.0,36.0,35.52,687.0,0.0,12.0,72.8,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,380000.0,36.0,10.83,717.0,1.0,16.0,97.0,0.0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11000.0,65000.0,36.0,15.03,697.0,1.0,9.0,56.5,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,105000.0,36.0,27.05,702.0,0.0,15.0,28.7,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,50000.0,36.0,5.59,667.0,1.0,10.0,50.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,41000.0,36.0,31.18,697.0,3.0,19.0,55.6,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,90000.0,36.0,17.23,697.0,0.0,13.0,42.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,65000.0,60.0,22.84,702.0,1.0,13.0,43.7,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,85800.0,36.0,17.92,672.0,5.0,8.0,94.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22000.0,72000.0,36.0,21.82,737.0,0.0,12.0,74.3,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,40000.0,60.0,36.21,677.0,0.0,7.0,93.6,0.0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200.0,17000.0,36.0,26.84,702.0,1.0,7.0,75.9,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6400.0,44000.0,36.0,38.33,677.0,0.0,7.0,60.6,0.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,230000.0,36.0,8.54,717.0,1.0,13.0,65.3,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21000.0,150000.0,60.0,12.58,697.0,0.0,14.0,64.0,0.0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,109000.0,60.0,32.06,682.0,0.0,21.0,83.9,0.0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10200.0,32000.0,36.0,28.09,722.0,2.0,10.0,24.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35000.0,90000.0,60.0,39.89,772.0,0.0,14.0,28.9,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11000.0,125000.0,36.0,10.08,687.0,0.0,12.0,56.3,0.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10500.0,45500.0,36.0,12.13,667.0,0.0,14.0,39.0,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9500.0,81000.0,36.0,10.85,662.0,0.0,4.0,48.9,0.0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10000.0,129500.0,36.0,19.3,757.0,0.0,17.0,18.6,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30000.0,103000.0,60.0,14.18,762.0,0.0,18.0,44.8,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,41500.0,36.0,10.24,697.0,1.0,9.0,16.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,85000.0,36.0,13.82,747.0,0.0,15.0,21.6,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000.0,55000.0,36.0,21.86,667.0,1.0,6.0,51.0,1.0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15000.0,135000.0,36.0,18.63,667.0,0.0,10.0,14.5,0.0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35000.0,70000.0,60.0,17.35,717.0,0.0,7.0,7.0,0.0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,95000.0,60.0,14.27,782.0,1.0,24.0,3.6,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,96000.0,36.0,9.3,722.0,1.0,10.0,33.1,1.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000.0,40000.0,36.0,23.4,682.0,1.0,19.0,40.6,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5600.0,52000.0,36.0,4.22,667.0,0.0,10.0,22.9,1.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,115000.0,60.0,19.17,737.0,0.0,16.0,46.2,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,50000.0,36.0,17.71,687.0,0.0,8.0,62.9,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2825.0,31000.0,36.0,26.4,702.0,1.0,6.0,35.0,0.0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000.0,62000.0,36.0,25.96,687.0,1.0,8.0,38.7,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,65000.0,60.0,18.39,692.0,2.0,17.0,29.1,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4000.0,47500.0,36.0,23.45,682.0,0.0,7.0,33.3,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000.0,72000.0,36.0,22.73,662.0,1.0,7.0,38.9,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35000.0,82000.0,36.0,18.67,697.0,1.0,20.0,52.1,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5025.0,50000.0,36.0,11.93,682.0,0.0,9.0,44.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,50000.0,36.0,21.2,702.0,0.0,5.0,16.2,0.0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9600.0,80000.0,36.0,8.67,662.0,2.0,11.0,51.9,2.0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,78000.0,36.0,28.85,727.0,0.0,11.0,69.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14275.0,39700.0,60.0,30.38,687.0,0.0,11.0,83.7,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13600.0,60000.0,36.0,18.94,667.0,0.0,5.0,28.7,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,100000.0,60.0,4.16,772.0,0.0,19.0,3.9,0.0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19600.0,65000.0,36.0,15.68,697.0,1.0,8.0,50.3,0.0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,44000.0,60.0,31.15,667.0,0.0,11.0,1.2,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8525.0,24000.0,36.0,7.85,707.0,1.0,4.0,41.3,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7500.0,85000.0,36.0,2.41,717.0,0.0,7.0,45.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500.0,63000.0,36.0,24.4,672.0,2.0,24.0,48.0,0.0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,90000.0,36.0,12.28,692.0,1.0,10.0,19.9,0.0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,95000.0,36.0,30.27,747.0,0.0,12.0,38.7,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,65000.0,36.0,27.58,762.0,0.0,15.0,50.0,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,90000.0,36.0,15.44,742.0,0.0,8.0,55.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,75000.0,36.0,15.09,672.0,1.0,13.0,54.4,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,42500.0,36.0,31.5,752.0,1.0,7.0,70.4,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25000.0,170000.0,60.0,8.2,737.0,0.0,10.0,57.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,40000.0,60.0,25.8,692.0,0.0,7.0,48.8,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,71000.0,36.0,6.24,672.0,0.0,3.0,80.2,0.0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,106000.0,60.0,12.57,667.0,0.0,6.0,93.8,0.0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,49000.0,60.0,5.71,692.0,1.0,8.0,53.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9800.0,90000.0,36.0,14.57,672.0,0.0,12.0,39.0,1.0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,39000.0,36.0,5.45,667.0,0.0,8.0,13.8,1.0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12000.0,66300.0,60.0,13.09,672.0,1.0,15.0,25.2,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,88200.0,36.0,4.31,672.0,0.0,10.0,38.4,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,60000.0,36.0,26.62,677.0,0.0,22.0,47.0,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,146000.0,36.0,9.41,807.0,0.0,12.0,20.0,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,180000.0,36.0,8.5,717.0,0.0,8.0,26.6,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,90000.0,36.0,14.44,692.0,0.0,10.0,87.9,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200.0,20000.0,36.0,31.81,672.0,0.0,9.0,48.2,0.0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,140000.0,60.0,15.89,677.0,0.0,18.0,60.3,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9000.0,39000.0,36.0,30.03,717.0,0.0,10.0,17.9,0.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,65000.0,36.0,30.19,692.0,0.0,14.0,44.4,0.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,111000.0,60.0,9.46,782.0,1.0,26.0,11.6,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,50000.0,36.0,9.96,682.0,1.0,11.0,56.0,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,75000.0,36.0,12.74,702.0,1.0,19.0,28.6,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,29000.0,36.0,29.26,682.0,1.0,14.0,48.8,1.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000.0,66000.0,36.0,14.6,722.0,0.0,11.0,52.2,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,62000.0,60.0,17.9,697.0,1.0,15.0,67.3,0.0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,93000.0,60.0,22.59,692.0,1.0,25.0,51.0,0.0,1,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,92000.0,36.0,17.21,682.0,0.0,7.0,84.6,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,65000.0,60.0,18.19,662.0,0.0,15.0,58.2,1.0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17000.0,58000.0,36.0,20.86,747.0,0.0,14.0,28.5,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,40000.0,36.0,8.82,722.0,0.0,4.0,69.2,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32000.0,112000.0,60.0,16.73,707.0,2.0,17.0,25.5,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,90000.0,36.0,9.16,672.0,0.0,6.0,97.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,47236.0,60.0,17.96,662.0,0.0,11.0,31.7,1.0,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,350000.0,36.0,10.04,687.0,0.0,22.0,55.6,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,75000.0,36.0,21.31,672.0,0.0,11.0,85.5,0.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12000.0,80000.0,36.0,21.57,662.0,0.0,13.0,73.4,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12500.0,25000.0,36.0,31.93,662.0,1.0,16.0,55.9,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13200.0,110000.0,36.0,8.49,682.0,0.0,9.0,37.5,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,130000.0,36.0,14.96,692.0,1.0,12.0,63.3,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000.0,10000.0,36.0,31.36,697.0,0.0,13.0,40.8,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,74400.0,36.0,20.0,692.0,0.0,10.0,60.2,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,90000.0,36.0,25.83,667.0,0.0,15.0,58.7,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,38000.0,60.0,37.73,742.0,0.0,10.0,72.6,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,166000.0,36.0,3.66,722.0,1.0,10.0,30.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,127000.0,36.0,23.94,692.0,1.0,23.0,25.7,1.0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9600.0,75000.0,36.0,22.94,672.0,0.0,8.0,92.0,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,75000.0,60.0,23.39,717.0,0.0,14.0,46.4,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000.0,32000.0,36.0,24.04,682.0,0.0,8.0,63.9,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18225.0,63000.0,36.0,26.95,692.0,1.0,13.0,35.0,1.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,66000.0,36.0,7.47,697.0,0.0,9.0,51.5,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,52000.0,36.0,23.54,707.0,0.0,5.0,91.0,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26000.0,90000.0,60.0,18.63,752.0,0.0,11.0,55.5,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3200.0,50000.0,36.0,12.6,707.0,0.0,2.0,1.6,1.0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12325.0,50000.0,36.0,31.61,717.0,0.0,9.0,34.1,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19525.0,81000.0,60.0,4.84,667.0,1.0,8.0,56.4,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11000.0,80000.0,36.0,38.22,702.0,0.0,14.0,73.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10800.0,69000.0,36.0,25.86,662.0,0.0,9.0,82.4,1.0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6500.0,60000.0,36.0,11.78,692.0,0.0,5.0,49.4,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,47000.0,36.0,23.14,702.0,0.0,12.0,13.9,0.0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4750.0,68000.0,36.0,11.74,832.0,1.0,10.0,2.2,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,75000.0,60.0,27.87,682.0,1.0,16.0,80.1,0.0,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15500.0,182000.0,36.0,10.09,777.0,0.0,13.0,33.1,0.0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3600.0,37322.0,36.0,13.25,677.0,0.0,4.0,97.4,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34000.0,87000.0,60.0,9.37,732.0,1.0,18.0,26.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,197000.0,36.0,12.28,667.0,0.0,20.0,48.9,1.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,100000.0,36.0,30.06,682.0,0.0,8.0,89.3,0.0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20800.0,65000.0,60.0,17.3,782.0,3.0,16.0,13.9,0.0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25000.0,98000.0,36.0,23.29,702.0,0.0,4.0,128.6,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,70000.0,36.0,5.45,752.0,0.0,5.0,30.6,0.0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,70000.0,60.0,14.28,717.0,2.0,8.0,50.0,0.0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,75000.0,36.0,23.55,682.0,0.0,12.0,75.0,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,178000.0,60.0,19.41,697.0,2.0,17.0,62.0,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,24600.0,36.0,18.0,677.0,1.0,12.0,58.2,0.0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,50000.0,36.0,12.43,687.0,1.0,10.0,15.6,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,44000.0,36.0,7.26,672.0,0.0,8.0,64.7,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,43000.0,60.0,19.68,712.0,0.0,9.0,48.3,0.0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,56000.0,60.0,30.67,682.0,1.0,7.0,60.8,0.0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,43000.0,36.0,38.96,677.0,0.0,13.0,60.9,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30000.0,200000.0,60.0,10.74,697.0,0.0,31.0,51.8,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,55000.0,60.0,28.74,697.0,0.0,15.0,92.4,0.0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,42000.0,36.0,18.37,667.0,0.0,7.0,91.7,0.0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,49000.0,60.0,27.92,682.0,1.0,7.0,94.2,0.0,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17500.0,50000.0,36.0,25.29,687.0,1.0,10.0,57.5,0.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,94000.0,36.0,26.17,712.0,0.0,17.0,59.0,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19200.0,120300.0,36.0,24.94,692.0,2.0,20.0,49.5,0.0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,38200.0,36.0,17.63,682.0,1.0,14.0,69.9,1.0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7500.0,83000.0,36.0,15.93,767.0,0.0,8.0,35.2,0.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6025.0,48750.0,36.0,28.04,692.0,1.0,7.0,39.9,0.0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,60000.0,36.0,24.5,667.0,0.0,11.0,31.3,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3000.0,130000.0,36.0,17.69,687.0,1.0,16.0,24.2,0.0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7200.0,33280.0,36.0,26.9,687.0,0.0,20.0,69.7,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,96000.0,36.0,21.1,682.0,0.0,17.0,77.0,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12500.0,80000.0,36.0,14.9,682.0,2.0,12.0,30.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,40000.0,60.0,21.87,672.0,0.0,7.0,42.0,0.0,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30000.0,80000.0,60.0,35.61,687.0,0.0,11.0,73.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,34000.0,36.0,24.29,732.0,0.0,14.0,33.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20150.0,140000.0,60.0,28.41,692.0,1.0,23.0,63.6,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,75000.0,60.0,16.37,687.0,0.0,4.0,43.3,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,68000.0,60.0,23.07,772.0,0.0,18.0,24.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,106650.0,60.0,19.48,742.0,0.0,17.0,45.0,0.0,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9150.0,35000.0,36.0,17.7,662.0,1.0,17.0,57.0,0.0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,75000.0,36.0,15.47,682.0,1.0,9.0,70.5,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,80000.0,60.0,25.33,717.0,0.0,14.0,61.0,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,90000.0,60.0,24.53,717.0,1.0,16.0,50.6,0.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17075.0,43000.0,36.0,30.88,742.0,0.0,21.0,33.5,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,250000.0,36.0,5.79,712.0,0.0,10.0,40.1,0.0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,65000.0,60.0,35.13,697.0,0.0,24.0,24.8,0.0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
